"","Location","CountOfincnum","X","Y","Full.Address"
"25330","60 MAIN ST",2,"-71.099306","42.396968","60 MAIN ST, Somerville, MA"
"25331","60 MARION ST",1,"-71.101546","42.377241","60 MARION ST, Somerville, MA"
"25332","60 MARSHALL ST",15,"-71.094823","42.389509","60 MARSHALL ST, Somerville, MA"
"25333","60 MCGRATH HWY",NA,"-71.0852401","42.37515","60 MCGRATH HWY, Somerville, MA"
"25334","60 MEACHAM RD",1,"-71.124761","42.396724","60 MEACHAM RD, Somerville, MA"
"25335","60 MEDFORD ST",61,"-71.088522","42.375024","60 MEDFORD ST, Somerville, MA"
"25336","60 MEMORIAL RD",4,"-71.09327","42.396839","60 MEMORIAL RD, Somerville, MA"
"25337","60 MONTGOMERY AVE",2,"-71.090426","42.390031","60 MONTGOMERY AVE, Somerville, MA"
"25338","60 MORELAND ST",77,"-71.096992","42.398088","60 MORELAND ST, Somerville, MA"
"25339","60 MORRISON AVE",2,"-71.113668","42.395117","60 MORRISON AVE, Somerville, MA"
"25340","60 MT PLEASANT ST",1,"-71.078626","42.385008","60 MT PLEASANT ST, Somerville, MA"
"25341","60 MT VERNON ST",112,"-71.080587","42.383755","60 MT VERNON ST, Somerville, MA"
"25342","60 MURDOCK ST",39,"-71.108193","42.39524","60 MURDOCK ST, Somerville, MA"
"25343","60 MYRTLE ST",24,"-71.083834","42.38386","60 MYRTLE ST, Somerville, MA"
"25344","60 MYSTIC VALLEY PKWY",NA,"-71.134236","42.405882","60 MYSTIC VALLEY PKWY, Somerville, MA"
"25345","60 MYSTIC VALLEY PKY",NA,"-71.134236","42.405882","60 MYSTIC VALLEY PKY, Somerville, MA"
"25346","60 MYSTIC VALLEY PKY",NA,"-71.1452052","42.4397727","60 MYSTIC VALLEY PKY, Somerville, MA"
"25347","60 MYSTIC VALLEY PKY",NA,"-71.1452052","42.4397727","60 MYSTIC VALLEY PKY, Somerville, MA"
"25348","60 NEWBURY ST",8,"-71.128921","42.401393","60 NEWBURY ST, Somerville, MA"
"25349","60 NEWTON ST",27,"-71.096378","42.377493","60 NEWTON ST, Somerville, MA"
"25350","60 NORTH ST",4,"-71.13033","42.407363","60 NORTH ST, Somerville, MA"
"25351","60 OAK ST",18,"-71.099024","42.375158","60 OAK ST, Somerville, MA"
"25352","60 OLIVER ST",48,"-71.0879","42.383786","60 OLIVER ST, Somerville, MA"
"25353","60 OSSIPEE RD",11,"-71.124362","42.404039","60 OSSIPEE RD, Somerville, MA"
"25354","60 OTIS ST",14,"-71.090449","42.388108","60 OTIS ST, Somerville, MA"
"25355","60 OXFORD ST",6,"-71.101769","42.386983","60 OXFORD ST, Somerville, MA"
"25356","60 PARK ST",15,"-71.107646","42.380892","60 PARK ST, Somerville, MA"
"25357","60 PARTRIDGE AVE",1,"-71.103016","42.394857","60 PARTRIDGE AVE, Somerville, MA"
"25358","60 PEARL ST",27,"-71.083414","42.384294","60 PEARL ST, Somerville, MA"
"25359","60 PEARSON AVE",6,"-71.111624","42.396637","60 PEARSON AVE, Somerville, MA"
"25360","60 PEARSON RD",10,"-71.11533","42.402313","60 PEARSON RD, Somerville, MA"
"25361","60 PERKINS ST",1,"-71.079076","42.384355","60 PERKINS ST, Somerville, MA"
"25362","60 PINCKNEY ST",57,"-71.081448","42.384573","60 PINCKNEY ST, Somerville, MA"
"25363","60 POWDER HOUSE BLVD",47,"-71.120257","42.402485","60 POWDER HOUSE BLVD, Somerville, MA"
"25364","60 PRESCOTT ST",37,"-71.098634","42.385419","60 PRESCOTT ST, Somerville, MA"
"25365","60 PRESTON RD",23,"-71.102538","42.384303","60 PRESTON RD, Somerville, MA"
"25366","60 PRICHARD AVE",5,"-71.11089","42.396549","60 PRICHARD AVE, Somerville, MA"
"25367","60 PURITAN RD",7,"-71.087429","42.396915","60 PURITAN RD, Somerville, MA"
"25368","60 PUTNAM RD",3,"-71.087367","42.397722","60 PUTNAM RD, Somerville, MA"
"25369","60 PUTNAM ST",8,"-71.097716","42.385083","60 PUTNAM ST, Somerville, MA"
"25370","60 RAYMOND AVE",10,"-71.12669","42.406696","60 RAYMOND AVE, Somerville, MA"
"25371","60 RIVER RD",628,"-71.093155","42.397566","60 RIVER RD, Somerville, MA"
"25372","60 ROGERS AVE",4,"-71.112907","42.397387","60 ROGERS AVE, Somerville, MA"
"25373","60 RUSH ST",1,"-71.086153","42.386486","60 RUSH ST, Somerville, MA"
"25374","60 SCHOOL ST",1,"-71.100481","42.384373","60 SCHOOL ST, Somerville, MA"
"25375","60 SIMPSON AVE",2,"-71.123121","42.400642","60 SIMPSON AVE, Somerville, MA"
"25376","60 SOMERVILLE AV",NA,"-71.086171","42.375638","60 SOMERVILLE AV, Somerville, MA"
"25377","60 SOMERVILLE AV",NA,"-71.0971473","42.3802503","60 SOMERVILLE AV, Somerville, MA"
"25378","60 SOMERVILLE AVE",NA,"-71.086171","42.375638","60 SOMERVILLE AVE, Somerville, MA"
"25379","60 SOMERVILLE AVE",NA,"-71.097147","42.3802502","60 SOMERVILLE AVE, Somerville, MA"
"25380","60 SOMERVILLE AVE",NA,"-71.0971473","42.3802503","60 SOMERVILLE AVE, Somerville, MA"
"25381","60 SOUTH ST",2,"-71.090913","42.374362","60 SOUTH ST, Somerville, MA"
"25382","60 SPRINGFIELD ST",3,"-71.099851","42.375826","60 SPRINGFIELD ST, Somerville, MA"
"25383","60 STERLING ST",4,"-71.129945","42.411091","60 STERLING ST, Somerville, MA"
"25384","60 SUMMER ST",49,"-71.100161","42.384024","60 SUMMER ST, Somerville, MA"
"25385","60 SUMMIT ST",1,"-71.119517","42.399696","60 SUMMIT ST, Somerville, MA"
"25386","60 SYCAMORE ST",3,"-71.100481","42.389961","60 SYCAMORE ST, Somerville, MA"
"25387","60 SYDNEY ST",58,"-71.089872","42.394671","60 SYDNEY ST, Somerville, MA"
"25388","60 TEMPLE ST",2,"-71.091807","42.394766","60 TEMPLE ST, Somerville, MA"
"25389","60 TEN HILLS RD",9,"-71.085446","42.396505","60 TEN HILLS RD, Somerville, MA"
"25390","60 THORPE ST",1,"-71.093893","42.384133","60 THORPE ST, Somerville, MA"
"25391","60 TRULL ST",6,"-71.103963","42.394695","60 TRULL ST, Somerville, MA"
"25392","60 TUFTS ST",162,"-71.088931","42.382377","60 TUFTS ST, Somerville, MA"
"25393","60 UNION SQ",91,"-71.095944","42.379722","60 UNION SQ, Somerville, MA"
"25394","60 UNION ST",1,"-71.077931","42.388728","60 UNION ST, Somerville, MA"
"25395","60 VERNON ST",11,"-71.103906","42.392249","60 VERNON ST, Somerville, MA"
"25396","60 VINAL AVE",83,"-71.096505","42.385382","60 VINAL AVE, Somerville, MA"
"25397","60 WALLACE ST",42,"-71.122725","42.399095","60 WALLACE ST, Somerville, MA"
"25398","60 WALNUT ST",37,"-71.09497","42.384132","60 WALNUT ST, Somerville, MA"
"25399","60 WASHINGTON AVE",1,"-71.084486","42.382089","60 WASHINGTON AVE, Somerville, MA"
"25400","60 WASHINGTON ST",748,"-71.083912","42.381598","60 WASHINGTON ST, Somerville, MA"
"25401","60 WATERHOUSE ST",25,"-71.132867","42.404792","60 WATERHOUSE ST, Somerville, MA"
"25402","60 WEBSTER AVE",3,"-71.095163","42.375882","60 WEBSTER AVE, Somerville, MA"
"25403","60 WESLEY ST",1,"-71.090995","42.38767","60 WESLEY ST, Somerville, MA"
"25404","60 WHEATLAND ST",1,"-71.088688","42.393031","60 WHEATLAND ST, Somerville, MA"
"25405","60 WILLIAM ST",1,"-71.120738","42.399552","60 WILLIAM ST, Somerville, MA"
"25406","60 WILLOW AVE",18,"-71.117531","42.393186","60 WILLOW AVE, Somerville, MA"
"25407","60 WINDSOR PL",NA,"-71.092405","42.375714","60 WINDSOR PL, Somerville, MA"
"25408","60 WINDSOR PL",NA,"-71.1169383","42.3934585","60 WINDSOR PL, Somerville, MA"
"25409","60 WINDSOR RD",NA,"-71.1169383","42.3934585","60 WINDSOR RD, Somerville, MA"
"25410","60 WINSLOW AVE",23,"-71.119415","42.396651","60 WINSLOW AVE, Somerville, MA"
"25411","60 WOODS AVE",6,"-71.128876","42.411836","60 WOODS AVE, Somerville, MA"
"25412","600 BROADWAY",191,"-71.10868","42.398659","600 BROADWAY, Somerville, MA"
"25413","600 MYSTIC AVE",19,"-71.094238","42.399133","600 MYSTIC AVE, Somerville, MA"
"25414","600 MYSTIC VALLEY PKY",461,"-71.12944","42.416656","600 MYSTIC VALLEY PKY, Somerville, MA"
"25415","600 SOMERVILLE AVE",21,"-71.109511","42.383856","600 SOMERVILLE AVE, Somerville, MA"
"25416","600 WINDSOR PL",110,"-71.092731","42.375772","600 WINDSOR PL, Somerville, MA"
"25417","600 WINDSOR PLACE",1,"-71.092731","42.375772","600 WINDSOR PLACE, Somerville, MA"
"25418","600 WINDSOR RD",4,"-71.092731","42.375772","600 WINDSOR RD, Somerville, MA"
"25419","600 WINDSOR ST",6,"-71.092732","42.375205","600 WINDSOR ST, Somerville, MA"
"25420","601 BROADWAY",1,"-71.108619","42.398759","601 BROADWAY, Somerville, MA"
"25421","601 SOMERVILLE AVE",2,"-71.109645","42.383992","601 SOMERVILLE AVE, Somerville, MA"
"25422","602 BROADWAY",21,"-71.108766","42.398688","602 BROADWAY, Somerville, MA"
"25423","602 MYSTIC AVE",1,"-71.094259","42.399143","602 MYSTIC AVE, Somerville, MA"
"25424","602 SOMERVILLE AVE",2,"-71.109679","42.383886","602 SOMERVILLE AVE, Somerville, MA"
"25425","603 BROADWAY",2,"-71.108719","42.398792","603 BROADWAY, Somerville, MA"
"25426","603 SOMERVILLE AVE",4,"-71.109685","42.384001","603 SOMERVILLE AVE, Somerville, MA"
"25427","604 BROADWAY",37,"-71.108852","42.398716","604 BROADWAY, Somerville, MA"
"25428","604 SOMERVILLE AVE",1,"-71.109729","42.383897","604 SOMERVILLE AVE, Somerville, MA"
"25429","605 BROADWAY",63,"-71.108819","42.398826","605 BROADWAY, Somerville, MA"
"25430","606 BROADWAY",18,"-71.108938","42.398745","606 BROADWAY, Somerville, MA"
"25431","607 BROADWAY",2,"-71.108919","42.398859","607 BROADWAY, Somerville, MA"
"25432","607 SOMERVILLE AVE",1,"-71.109823","42.384033","607 SOMERVILLE AVE, Somerville, MA"
"25433","608 BROADWAY",39,"-71.109024","42.398774","608 BROADWAY, Somerville, MA"
"25434","608 SOMERVILLE AVE",136,"-71.109907","42.383937","608 SOMERVILLE AVE, Somerville, MA"
"25435","609 BROADWAY",3,"-71.109019","42.398893","609 BROADWAY, Somerville, MA"
"25436","609 SOMERVILLE AVE",1,"-71.109893","42.384049","609 SOMERVILLE AVE, Somerville, MA"
"25437","60A MARSHALL ST",1,"-71.093607","42.391026","60A MARSHALL ST, Somerville, MA"
"25438","60B MARSHALL ST",1,"-71.093607","42.391026","60B MARSHALL ST, Somerville, MA"
"25439","60R ALSTON ST",4,"-71.089096","42.381424","60R ALSTON ST, Somerville, MA"
"25440","61 ADAMS ST",21,"-71.100139","42.3947","61 ADAMS ST, Somerville, MA"
"25441","61 ALBION ST E",11,"-71.105813","42.390936","61 ALBION ST E, Somerville, MA"
"25442","61 ALBION ST",11,"-71.105813","42.390936","61 ALBION ST, Somerville, MA"
"25443","61 ASSEMBLY ROW",NA,"-71.078971","42.393481","61 ASSEMBLY ROW, Somerville, MA"
"25444","61 ASSEMBLY ROW",NA,"-71.0784294","42.389988","61 ASSEMBLY ROW, Somerville, MA"
"25445","61 ATHERTON ST",17,"-71.108594","42.385006","61 ATHERTON ST, Somerville, MA"
"25446","61 AVON ST",17,"-71.102839","42.385983","61 AVON ST, Somerville, MA"
"25447","61 BAILEY RD",14,"-71.087917","42.395713","61 BAILEY RD, Somerville, MA"
"25448","61 BAY STATE AVE",31,"-71.115759","42.398645","61 BAY STATE AVE, Somerville, MA"
"25449","61 BEACON ST",1,"-71.103597","42.376088","61 BEACON ST, Somerville, MA"
"25450","61 BELMONT ST",1,"-71.10888","42.387445","61 BELMONT ST, Somerville, MA"
"25451","61 BERKELEY ST",1,"-71.102721","42.386668","61 BERKELEY ST, Somerville, MA"
"25452","61 BIGELOW ST",1,"-71.093813","42.38246","61 BIGELOW ST, Somerville, MA"
"25453","61 BONAIR ST",54,"-71.090199","42.388824","61 BONAIR ST, Somerville, MA"
"25454","61 BOSTON ST",23,"-71.093042","42.382703","61 BOSTON ST, Somerville, MA"
"25455","61 BOW ST",34,"-71.099185","42.381549","61 BOW ST, Somerville, MA"
"25456","61 BROADWAY",2,"-71.080533","42.386839","61 BROADWAY, Somerville, MA"
"25457","61 BROMFIELD RD",9,"-71.116113","42.402588","61 BROMFIELD RD, Somerville, MA"
"25458","61 CAMERON AVE",15,"-71.128322","42.399224","61 CAMERON AVE, Somerville, MA"
"25459","61 CEDAR ST",2,"-71.11363","42.39034","61 CEDAR ST, Somerville, MA"
"25460","61 CENTRAL ST",21,"-71.104247","42.387148","61 CENTRAL ST, Somerville, MA"
"25461","61 CHANDLER ST",1,"-71.121043","42.399614","61 CHANDLER ST, Somerville, MA"
"25462","61 CHERRY ST",32,"-71.114392","42.392191","61 CHERRY ST, Somerville, MA"
"25463","61 CHETWYND RD",1,"-71.126336","42.408764","61 CHETWYND RD, Somerville, MA"
"25464","61 CLARENDON AVE",14,"-71.129569","42.401945","61 CLARENDON AVE, Somerville, MA"
"25465","61 CLYDE ST",357,"-71.108358","42.394353","61 CLYDE ST, Somerville, MA"
"25466","61 COLLEGE AVE",2,"-71.120888","42.398457","61 COLLEGE AVE, Somerville, MA"
"25467","61 COLUMBUS AVE",16,"-71.094803","42.381734","61 COLUMBUS AVE, Somerville, MA"
"25468","61 CONCORD AVE",5,"-71.099261","42.376642","61 CONCORD AVE, Somerville, MA"
"25469","61 CRAIGIE ST",27,"-71.111237","42.38745","61 CRAIGIE ST, Somerville, MA"
"25470","61 CROSS ST",3,"-71.087692","42.386047","61 CROSS ST, Somerville, MA"
"25471","61 DANE ST",11,"-71.104476","42.379792","61 DANE ST, Somerville, MA"
"25472","61 DARTMOUTH ST",20,"-71.095962","42.392419","61 DARTMOUTH ST, Somerville, MA"
"25473","61 DERBY ST",12,"-71.090471","42.394338","61 DERBY ST, Somerville, MA"
"25474","61 DIMICK ST",1,"-71.103535","42.377329","61 DIMICK ST, Somerville, MA"
"25475","61 DOVER ST",40,"-71.125281","42.39564","61 DOVER ST, Somerville, MA"
"25476","61 EDGAR AVE",7,"-71.096084","42.39702","61 EDGAR AVE, Somerville, MA"
"25477","61 ELM ST",7,"-71.115657","42.388301","61 ELM ST, Somerville, MA"
"25478","61 ELMWOOD ST",5,"-71.127657","42.398739","61 ELMWOOD ST, Somerville, MA"
"25479","61 ENDICOTT AVE",11,"-71.130567","42.403215","61 ENDICOTT AVE, Somerville, MA"
"25480","61 FAIRFAX ST",13,"-71.129752","42.411811","61 FAIRFAX ST, Somerville, MA"
"25481","61 FARRAGUT AVE",13,"-71.131198","42.403699","61 FARRAGUT AVE, Somerville, MA"
"25482","61 FLORENCE ST",13,"-71.082405","42.384407","61 FLORENCE ST, Somerville, MA"
"25483","61 FREMONT ST",1,"-71.09767","42.3985","61 FREMONT ST, Somerville, MA"
"25484","61 GARRISON AVE",4,"-71.13182","42.404176","61 GARRISON AVE, Somerville, MA"
"25485","61 GILMAN ST",1,"-71.091293","42.385359","61 GILMAN ST, Somerville, MA"
"25486","61 GLEN ST",3,"-71.085669","42.385827","61 GLEN ST, Somerville, MA"
"25487","61 GLENWOOD RD",33,"-71.102499","42.394287","61 GLENWOOD RD, Somerville, MA"
"25488","61 GOV WINTHROP RD",4,"-71.08766","42.396399","61 GOV WINTHROP RD, Somerville, MA"
"25489","61 GRANT ST",33,"-71.089433","42.393254","61 GRANT ST, Somerville, MA"
"25490","61 GROVE ST",12,"-71.119759","42.396749","61 GROVE ST, Somerville, MA"
"25491","61 HALL AVE",8,"-71.118797","42.397848","61 HALL AVE, Somerville, MA"
"25492","61 HANCOCK ST",9,"-71.115572","42.391981","61 HANCOCK ST, Somerville, MA"
"25493","61 HEATH ST",25,"-71.094922","42.39485","61 HEATH ST, Somerville, MA"
"25494","61 HIGHLAND AVE",26,"-71.096772","42.386233","61 HIGHLAND AVE, Somerville, MA"
"25495","61 HIGHLAND AVE/SOMERVILLE HIGH S",1,"-71.096772","42.386233","61 HIGHLAND AVE/SOMERVILLE HIGH S, Somerville, MA"
"25496","61 HIGHLAND RD",55,"-71.112426","42.396558","61 HIGHLAND RD, Somerville, MA"
"25497","61 HUDSON ST",12,"-71.105997","42.390358","61 HUDSON ST, Somerville, MA"
"25498","61 INNER BELT RD",53,"-71.080888","42.376756","61 INNER BELT RD, Somerville, MA"
"25499","61 IRVING ST",1,"-71.122451","42.400151","61 IRVING ST, Somerville, MA"
"25500","61 JAQUES ST",12,"-71.092093","42.394443","61 JAQUES ST, Somerville, MA"
"25501","61 LIBERTY AVE",1,"-71.11637","42.399145","61 LIBERTY AVE, Somerville, MA"
"25502","61 LINDEN AVE",1,"-71.112543","42.389887","61 LINDEN AVE, Somerville, MA"
"25503","61 LOWDEN AVE",41,"-71.114949","42.398461","61 LOWDEN AVE, Somerville, MA"
"25504","61 LOWELL ST",2,"-71.110405","42.386567","61 LOWELL ST, Somerville, MA"
"25505","61 MAIN ST",18,"-71.099415","42.396894","61 MAIN ST, Somerville, MA"
"25506","61 MARION ST",24,"-71.101527","42.377351","61 MARION ST, Somerville, MA"
"25507","61 MARSHALL ST",47,"-71.094765","42.389834","61 MARSHALL ST, Somerville, MA"
"25508","61 MEDFORD ST",365,"-71.088213","42.374661","61 MEDFORD ST, Somerville, MA"
"25509","61 MELVIN ST",4,"-71.089985","42.389346","61 MELVIN ST, Somerville, MA"
"25510","61 MERRIAM ST",1,"-71.091872","42.378751","61 MERRIAM ST, Somerville, MA"
"25511","61 MORELAND ST",1,"-71.097049","42.39783","61 MORELAND ST, Somerville, MA"
"25512","61 MT VERNON ST",7,"-71.080826","42.383663","61 MT VERNON ST, Somerville, MA"
"25513","61 MUNROE ST",1,"-71.093371","42.381918","61 MUNROE ST, Somerville, MA"
"25514","61 MURDOCK ST",9,"-71.108337","42.395206","61 MURDOCK ST, Somerville, MA"
"25515","61 MYRTLE ST",17,"-71.083654","42.38388","61 MYRTLE ST, Somerville, MA"
"25516","61 NEWBURY ST",7,"-71.129057","42.401445","61 NEWBURY ST, Somerville, MA"
"25517","61 NORTH ST",21,"-71.130107","42.407453","61 NORTH ST, Somerville, MA"
"25518","61 OAK ST",22,"-71.099124","42.375274","61 OAK ST, Somerville, MA"
"25519","61 OLIVER ST",1,"-71.087941","42.383917","61 OLIVER ST, Somerville, MA"
"25520","61 OSSIPEE RD",20,"-71.124367","42.404166","61 OSSIPEE RD, Somerville, MA"
"25521","61 OTIS ST",1,"-71.090414","42.388216","61 OTIS ST, Somerville, MA"
"25522","61 PARTRIDGE AVE",1,"-71.10261","42.39521","61 PARTRIDGE AVE, Somerville, MA"
"25523","61 PEARL ST",26,"-71.083559","42.38445","61 PEARL ST, Somerville, MA"
"25524","61 PENNSYLVANIA AVE",11,"-71.082065","42.388673","61 PENNSYLVANIA AVE, Somerville, MA"
"25525","61 PINCKNEY ST",1,"-71.081273","42.38459","61 PINCKNEY ST, Somerville, MA"
"25526","61 PITMAN ST",1,"-71.109602","42.384633","61 PITMAN ST, Somerville, MA"
"25527","61 POWDER HOUSE BLVD",1,"-71.116755","42.39969","61 POWDER HOUSE BLVD, Somerville, MA"
"25528","61 PRESCOTT ST",31,"-71.098501","42.385371","61 PRESCOTT ST, Somerville, MA"
"25529","61 PRICHARD AVE",31,"-71.110757","42.396502","61 PRICHARD AVE, Somerville, MA"
"25530","61 PROSPECT ST",54,"-71.095694","42.376935","61 PROSPECT ST, Somerville, MA"
"25531","61 PURITAN RD",40,"-71.087324","42.396992","61 PURITAN RD, Somerville, MA"
"25532","61 PUTNAM RD",33,"-71.087302","42.397829","61 PUTNAM RD, Somerville, MA"
"25533","61 PUTNAM ST",17,"-71.097564","42.38506","61 PUTNAM ST, Somerville, MA"
"25534","61 RAYMOND AVE",21,"-71.126672","42.406811","61 RAYMOND AVE, Somerville, MA"
"25535","61 ROGERS AVE",7,"-71.112754","42.397367","61 ROGERS AVE, Somerville, MA"
"25536","61 ROSELAND ST",10,"-71.116863","42.386749","61 ROSELAND ST, Somerville, MA"
"25537","61 RUSH ST",1,"-71.086258","42.386577","61 RUSH ST, Somerville, MA"
"25538","61 SHORE DR",15,"-71.088802","42.39849","61 SHORE DR, Somerville, MA"
"25539","61 SHORE DRIVE",4,"-71.088802","42.39849","61 SHORE DRIVE, Somerville, MA"
"25540","61 SIMPSON AVE",22,"-71.123001","42.400577","61 SIMPSON AVE, Somerville, MA"
"25541","61 SOMERVILLE AVE",NA,"-71.086171","42.375638","61 SOMERVILLE AVE, Somerville, MA"
"25542","61 SOMERVILLE AVE",NA,"-71.0971475","42.3802504","61 SOMERVILLE AVE, Somerville, MA"
"25543","61 SOUTH ST",2,"-71.089881","42.374355","61 SOUTH ST, Somerville, MA"
"25544","61 SPRINGFIELD ST",13,"-71.099698","42.375821","61 SPRINGFIELD ST, Somerville, MA"
"25545","61 STERLING ST",10,"-71.129867","42.411186","61 STERLING ST, Somerville, MA"
"25546","61 SUMMER ST",20,"-71.099984","42.38403","61 SUMMER ST, Somerville, MA"
"25547","61 SUNSET RD",1,"-71.125233","42.408983","61 SUNSET RD, Somerville, MA"
"25548","61 SYDNEY ST",4,"-71.089844","42.394806","61 SYDNEY ST, Somerville, MA"
"25549","61 TEMPLE ST",8,"-71.092008","42.394247","61 TEMPLE ST, Somerville, MA"
"25550","61 THURSTON ST",1,"-71.097315","42.391983","61 THURSTON ST, Somerville, MA"
"25551","61 TUFTS ST",40,"-71.089391","42.383041","61 TUFTS ST, Somerville, MA"
"25552","61 UNION SQ",84,"-71.095893","42.379721","61 UNION SQ, Somerville, MA"
"25553","61 VICTORIA ST",3,"-71.132942","42.404115","61 VICTORIA ST, Somerville, MA"
"25554","61 WALLACE ST",1,"-71.122619","42.399014","61 WALLACE ST, Somerville, MA"
"25555","61 WALNUT ST",23,"-71.094838","42.384082","61 WALNUT ST, Somerville, MA"
"25556","61 WARWICK ST",1,"-71.108848","42.393664","61 WARWICK ST, Somerville, MA"
"25557","61 WASHINGTON ST",3,"-71.083806","42.381717","61 WASHINGTON ST, Somerville, MA"
"25558","61 WATERHOUSE ST",1,"-71.132999","42.404847","61 WATERHOUSE ST, Somerville, MA"
"25559","61 WEBSTER AVE",150,"-71.095455","42.376395","61 WEBSTER AVE, Somerville, MA"
"25560","61 WHEATLAND ST",3,"-71.088749","42.392829","61 WHEATLAND ST, Somerville, MA"
"25561","61 WILLOW AVE",1,"-71.117361","42.393193","61 WILLOW AVE, Somerville, MA"
"25562","61 WINDSOR ST",1,"-71.116339","42.393304","61 WINDSOR ST, Somerville, MA"
"25563","61 WINSLOW AVE",7,"-71.119363","42.396505","61 WINSLOW AVE, Somerville, MA"
"25564","61 WOODS AVE",9,"-71.128805","42.411935","61 WOODS AVE, Somerville, MA"
"25565","61 YORKTOWN ST",1,"-71.129671","42.39997","61 YORKTOWN ST, Somerville, MA"
"25566","610 BROADWAY",31,"-71.109109","42.398803","610 BROADWAY, Somerville, MA"
"25567","610 MYSTIC AVE",1,"-71.094345","42.399184","610 MYSTIC AVE, Somerville, MA"
"25568","611 BROADWAY",35,"-71.109119","42.398927","611 BROADWAY, Somerville, MA"
"25569","611 SOMERVILLE AVE",2,"-71.109962","42.384064","611 SOMERVILLE AVE, Somerville, MA"
"25570","612 BROADWAY",109,"-71.109195","42.398832","612 BROADWAY, Somerville, MA"
"25571","612 SOMERVILLE AVE",1,"-71.110085","42.383977","612 SOMERVILLE AVE, Somerville, MA"
"25572","613 BROADWAY",1,"-71.10922","42.39896","613 BROADWAY, Somerville, MA"
"25573","613 MCGRATH HWY",1,"-71.089489","42.388118","613 MCGRATH HWY, Somerville, MA"
"25574","614 BROADWAY",2,"-71.109281","42.39886","614 BROADWAY, Somerville, MA"
"25575","615 BROADWAY",3,"-71.109275","42.398979","615 BROADWAY, Somerville, MA"
"25576","615 SOMERVILLE AVE",2,"-71.1101","42.384096","615 SOMERVILLE AVE, Somerville, MA"
"25577","616 BROADWAY",88,"-71.109337","42.398879","616 BROADWAY, Somerville, MA"
"25578","617 BROADWAY",1,"-71.10935","42.399005","617 BROADWAY, Somerville, MA"
"25579","618 BROADWAY",1,"-71.109418","42.398907","618 BROADWAY, Somerville, MA"
"25580","618 SOMERVILLE AVE",6,"-71.110351","42.384038","618 SOMERVILLE AVE, Somerville, MA"
"25581","619 BROADWAY",1,"-71.109426","42.399031","619 BROADWAY, Somerville, MA"
"25582","619 SOMERVILLE AVE",24,"-71.110238","42.384127","619 SOMERVILLE AVE, Somerville, MA"
"25583","61A MEDFORD ST",1,"-71.088227","42.374696","61A MEDFORD ST, Somerville, MA"
"25584","61R MEDFORD ST",4,"-71.088227","42.374696","61R MEDFORD ST, Somerville, MA"
"25585","61R PRESCOTT ST",2,"-71.098477","42.385407","61R PRESCOTT ST, Somerville, MA"
